;DATE;NAIVE;HAR;FNNHAR;SRN;LSTM;GRU;DAILY_RETURNS
1731;2017-12-19 14:40:00;0.07711794047789358;0.08112959540183157;0.08586214;0.07611838;0.07486768;0.07486768;-0.031093670728168377
1732;2017-12-19 14:45:00;0.07732847909956624;0.08124157603141302;0.08594465;0.07625458;0.075001225;0.075001225;-0.04059274742368402
1733;2017-12-19 14:50:00;0.07741943783520781;0.08129120144982746;0.085981876;0.07631341;0.075058945;0.075058945;-0.0393581431450265
1734;2017-12-19 14:55:00;0.07722341690612136;0.0811912098633856;0.085910544;0.07618662;0.07493458;0.07493458;-0.03499465416987668
1735;2017-12-19 15:00:00;0.0772194197981306;0.08119131282583725;0.0859118;0.07618402;0.074932076;0.074932076;-0.035890374015771435
1736;2017-12-19 15:05:00;0.07704316234300403;0.0811015906196807;0.08584787;0.07607001;0.074820235;0.074820235;-0.04616390875732535
1737;2017-12-19 15:10:00;0.07704723304064376;0.08110585948708038;0.085852094;0.07607264;0.07482286;0.07482286;-0.04627072065991555
1738;2017-12-19 15:15:00;0.07703450301647308;0.08110135498523993;0.085849956;0.07606441;0.07481477;0.07481477;-0.04698496379078598
1739;2017-12-19 15:20:00;0.07703416239100552;0.08110327941057277;0.08585242;0.07606418;0.074814536;0.074814536;-0.047018554976498095
1740;2017-12-19 15:25:00;0.07698412173436169;0.08107927429375883;0.08583604;0.07603183;0.07478281;0.07478281;-0.0504369167509342
1741;2017-12-19 15:30:00;0.07710708803263758;0.08114546250639745;0.0858851;0.07611136;0.0748608;0.0748608;-0.04851954544750292
1742;2017-12-19 15:35:00;0.07713216597921238;0.08116062487611878;0.08589713;0.07612758;0.074876696;0.074876696;-0.04370910766043679
1743;2017-12-19 15:40:00;0.07720855637625662;0.08120255325946532;0.085928604;0.076177;0.07492517;0.07492517;-0.048991799266893565
1744;2017-12-19 15:45:00;0.07742840274603811;0.08131930207724203;0.08601442;0.07631921;0.0750646;0.0750646;-0.05474615946235062
1745;2017-12-19 15:50:00;0.07723075679672345;0.08121839555764801;0.08594228;0.07619136;0.074939236;0.074939236;-0.04759469508231184
1746;2017-12-19 15:55:00;0.07726512768241027;0.08123841225912898;0.08595784;0.07621359;0.074961066;0.074961066;-0.044222802007435995
1747;2017-12-19 16:00:00;0.07733160808903021;0.08127516075805194;0.08598551;0.0762566;0.07500322;0.07500322;-0.043031659234513235
1748;2017-12-19 16:05:00;0.07747399650025379;0.08135150289977078;0.086041935;0.07634871;0.07509355;0.07509355;-0.03695899010723558
1749;2017-12-19 16:10:00;0.07792358833716287;0.08158803681614446;0.08621465;0.07663954;0.07537868;0.07537868;-0.028560319431052864
1750;2017-12-19 16:15:00;0.07782227638533906;0.08153739567569751;0.086178996;0.076574005;0.07531443;0.07531443;-0.026185670921094584
1751;2017-12-19 16:20:00;0.07787039482544736;0.08156465500623505;0.08619988;0.076605126;0.07534495;0.07534495;-0.02071274505592946
1752;2017-12-19 16:25:00;0.07794901453988794;0.08160777913474215;0.086232185;0.07665598;0.075394824;0.075394824;-0.023538965754132942
1753;2017-12-19 16:30:00;0.07786529857494676;0.08156627658772506;0.086203106;0.076601826;0.075341724;0.075341724;-0.034861559540575016
1754;2017-12-19 16:35:00;0.07786255004636253;0.0815669893616349;0.08620466;0.07660005;0.07533997;0.07533997;-0.03589196771615377
1755;2017-12-19 16:40:00;0.07810094474153083;0.08169342050644135;0.08629744;0.07675426;0.07549119;0.07549119;-0.042717211604607286
1756;2017-12-19 16:45:00;0.07878906735240697;0.08205435252249643;0.08656043;0.0771994;0.07592758;0.07592758;-0.029956707996941386
1757;2017-12-19 16:50:00;0.07929139200394016;0.08231848570635791;0.086753264;0.077524334;0.07624614;0.07624614;-0.01586067866146834
1758;2017-12-19 16:55:00;0.07929937671213456;0.08232492589433926;0.08675913;0.077529505;0.07625121;0.07625121;-0.013570860563309141
1759;2017-12-19 17:00:00;0.07930555603130633;0.08233041928894727;0.08676428;0.077533506;0.07625514;0.07625514;-0.014443316659518146
1760;2017-12-19 17:05:00;0.07929018846047475;0.08232468566288556;0.0867613;0.077523574;0.07624541;0.07624541;-0.01293023612202582
1761;2017-12-19 17:10:00;0.07952913843665098;0.08245154738863605;0.08685456;0.07767814;0.0763969;0.0763969;-0.008173714341150884
1762;2017-12-19 17:15:00;0.0795256332631988;0.08245202625405848;0.08685613;0.07767587;0.07639471;0.07639471;-0.010375380153959668
